,id,overall_sent,time_period_labour,time_period_conservatives
4197568,1179696155447496704,0,1,4
3884594,1179026232610054146,-2,1,3
1528647,1173334403935809538,-2,2,1
652492,1171543776449519616,-1,1,1
1842861,1174058727437156353,0,2,1
1139943,1172435625477173248,-1,1,1
4178007,1179672796802277376,0,1,4
461007,1171202959021154304,-1,1,1
1724121,1173805864723066880,0,2,1
2894802,1176770354762735616,0,4,2
2643130,1176248019408359429,-1,1,1
1575372,1173504746382135297,1,2,1
2462853,1175801509801598981,-3,3,1
1153035,1172454693567700992,-1,1,1
2609468,1176192730386575361,0,1,1
4137040,1179564586594381825,0,1,4
4739122,1180892483460325376,0,1,1
4047456,1179423837815021569,-2,1,1
3457716,1178037048927817728,1,1,1
2518201,1176024682019065856,0,1,1
507552,1171324816709890048,0,1,1
2488592,1175881339582607360,-1,3,1
637282,1171517052382670849,0,1,1
1875580,1174198624533778437,-1,1,1
1783782,1173931917793726464,-2,2,1
2051066,1174591939548786694,0,3,1
818517,1171878756849528833,0,1,1
2222354,1175007846318125056,0,3,1
585365,1171417465898840066,0,1,1
1962088,1174323496169684992,0,1,1
1178048,1172490924280049672,0,1,1
1430809,1173144076704714752,1,2,1
4474763,1180210599646650370,-1,1,4
2795569,1176555634281590786,-2,4,1
1950589,1174301111009906688,0,1,1
1096304,1172312451389390850,1,1,1
3996004,1179344854150725633,1,1,1
2554580,1176078537180291072,0,1,1
3184541,1177337023834836992,-1,4,2
773650,1171816762557571072,1,1,1
2684627,1176411267516420097,0,4,1
2647742,1176265577276616704,-2,1,1
4704500,1180816211912904706,0,1,1
4182296,1179678042966372352,0,1,4
4065141,1179448809052672002,0,1,1
2298215,1175302384433717254,0,3,1
3901639,1179070051909017600,-3,1,3
2463702,1175803902253568001,0,3,1
2152827,1174802175639347200,0,3,1
3881905,1179019854701051904,-1,1,3
2796926,1176557425136193536,0,4,1
4489098,1180242378927611904,-1,1,4
4688152,1180790780597854208,0,1,1
2751637,1176491968513421312,0,4,1
568748,1171396033089327105,1,1,1
4055129,1179437367402344448,1,1,1
663571,1171576121755934720,0,1,1
2482569,1175862347140935683,-1,3,1
324728,1171069279892103168,0,1,1
1252337,1172634383594983427,-1,1,1
2200315,1174963399022669825,0,3,1
2763689,1176509280683462662,0,4,1
4173060,1179667314188439552,-4,1,4
1828304,1174035511687745536,0,2,1
3508325,1178200669989289984,-1,1,3
3874438,1179004205736042496,0,1,3
3780504,1178769310359212043,0,1,3
645290,1171531965587021824,1,1,1
3866444,1178987738449825792,-1,1,3
4405438,1180072730101714944,-2,1,4
1941571,1174287098523918337,-1,1,1
747532,1171764844586065923,0,1,1
4098630,1179491746419548162,0,1,1
1782072,1173928585041764353,-2,2,1
3131403,1177230986972749832,-2,4,2
4367974,1180018461822652417,-2,1,4
1899321,1174231045794861059,-2,1,1
1933681,1174275387901321216,0,1,1
3408298,1177939128119377920,0,1,1
655608,1171550175942336512,0,1,1
1836816,1174049071679660033,-1,2,1
2239004,1175050021638721536,0,3,1
2061626,1174611467158638594,1,3,1
1054207,1172238752980373504,0,1,1
3921388,1179112636430065665,-1,1,3
4783652,1180974823821983744,1,1,1
3463098,1178045929531887617,-2,1,1
1187752,1172514506335031297,0,1,1
859732,1171921694618873862,0,1,1
2493290,1175893519677972480,0,3,1
2261908,1175119261787971584,0,3,1
4770483,1180950203035275265,0,1,1
1882600,1174212170227359746,-2,1,1
3132454,1177233214559195136,0,4,2
3931926,1179133570083950593,-1,1,3
2724094,1176460989367275521,-3,4,1
1078108,1172268123325652993,-1,1,1
1552293,1173409810160726018,0,2,1
1437784,1173155136715161600,-2,2,1
1101036,1172358142207938560,-1,1,1
3899196,1179064531030597632,0,1,3
758745,1171786775603404800,1,1,1
3565765,1178295577693609985,1,1,3
4674994,1180772479129796609,1,1,1
1182620,1172498768945713152,-1,1,1
2424014,1175701736926957568,-2,3,1
3473229,1178062168027258886,1,1,1
3970559,1179280633039859712,-1,1,1
2503122,1175940275723821057,-1,1,1
1125260,1172412912788357120,0,1,1
3302201,1177662659862433794,0,1,2
1549703,1173388363510046721,1,2,1
4052629,1179433744022814720,0,1,1
2303750,1175314526604005376,-1,3,1
2660509,1176362177520918528,-2,4,1
4250013,1179770885961482240,0,1,4
3947675,1179159980630532097,-3,1,3
868894,1171953257649967107,-1,1,1
735974,1171744259998924801,0,1,1
2426480,1175705830861221888,1,3,1
1407865,1173024482769940482,0,2,1
634508,1171511692636770304,0,1,1
4473988,1180209138430812160,0,1,4
3866577,1178987936295084032,-1,1,3
963179,1172108606306738176,2,1,1
2592626,1176159179624583168,0,1,1
2133999,1174764881784004610,0,3,1
2209660,1174978816130707458,0,3,1
3640856,1178459164516999175,-2,1,3
1053598,1172238059221508098,3,1,1
4490457,1180245423488999430,-2,1,4
583697,1171414973525811203,1,1,1
4781174,1180969420887339008,0,1,1
1518329,1173315109604773891,-1,2,1
618114,1171470445230452737,-2,1,1
3335891,1177743759519502339,0,1,1
226262,1170987527379046400,-1,1,1
636175,1171514993138749440,1,1,1
877126,1172011663475773440,2,1,1
2698343,1176432509351075841,1,4,1
3328620,1177715471069650944,0,1,2
716980,1171715930788962305,-2,1,1
2283098,1175183491949973504,0,3,1
713187,1171711446847086592,1,1,1
2440649,1175731290542366721,-3,3,1
178110,1170942654357659648,0,1,1
2050564,1174591008446832640,-1,3,1
3357577,1177853912616984577,-1,1,1
2263309,1175123376530165760,-2,3,1
3189941,1177345906301186052,1,4,2
573841,1171402064351649792,1,1,1
3027494,1177000391835299841,-1,4,2
3776042,1178762427514675206,-1,1,3
1836805,1174049054420025344,0,2,1
3133552,1177235533350809600,-2,4,2
3554162,1178264887082061825,-1,1,3
668708,1171626841205092354,0,1,1
2322502,1175349164131201024,-2,3,1
311637,1171056096733224960,-1,1,1
4311564,1179858289544368130,2,1,4
1878539,1174205530610524165,0,1,1
2114586,1174725063586828293,0,3,1
3283660,1177624504727724033,-1,1,2
2923628,1176811745962352640,2,4,2
2366320,1175492628835643392,0,3,1
2802373,1176564835770912775,1,4,1
2267512,1175135254241325056,0,3,1
2288918,1175229093891035136,0,3,1
1575491,1173504951689129987,0,2,1
2230127,1175025743694356480,2,3,1
2231343,1175028629824245761,-1,3,1
1259577,1172655265600196610,0,1,1
2192166,1174951254826442752,0,3,1
1883143,1174212947549327360,-1,1,1
633221,1171509198921748481,0,1,1
3274470,1177601638879641601,0,1,2
2482568,1175862341499379712,-1,3,1
3883212,1179023050471346180,-1,1,3
688332,1171682434053574656,-2,1,1
2087651,1174660449780023296,-1,3,1
1670500,1173665228183277568,0,2,1
235093,1170995084004855810,-1,1,1
2828409,1176600756209819650,-1,4,1
582730,1171413446899822592,1,1,1
2432616,1175716370618769408,-2,3,1
1142940,1172439059932700674,3,1,1
2545908,1176064001693945856,-1,1,1
3900520,1179067602045456384,-3,1,3
1901145,1174233075196354561,0,1,1
2051086,1174591991998570496,0,3,1
1797707,1173967713301073923,-1,2,1
2548010,1176067214132338689,-3,1,1
4701402,1180810987760443392,-2,1,1
248284,1171005410540568576,-2,1,1
2742324,1176480719406809088,1,4,1
3877337,1179010264857038848,0,1,3
565747,1171392584863965186,0,1,1
1439458,1173157697711169537,-1,2,1
841661,1171901175387578370,0,1,1
342105,1171083322186981378,-1,1,1
2618159,1176206097503412225,-1,1,1
2050594,1174591059114057735,-2,3,1
2366362,1175492766471790592,1,3,1
1181295,1172496350019297280,0,1,1
3856169,1178969911705706496,0,1,3
4433603,1180124911601369094,2,1,4
2300970,1175308746756624384,0,3,1
4059464,1179442048673468418,0,1,1
518859,1171336974248173568,0,1,1
3827495,1178927153683030016,-1,1,3
1359898,1172907749996474368,0,1,1
4649552,1180733475743260672,-1,1,1
1207422,1172555159957835776,3,1,1
3794160,1178790162005929985,0,1,3
641755,1171525542778064896,0,1,1
2117220,1174730385533624321,0,3,1
855261,1171915345218682880,0,1,1
3844905,1178950066003951616,-1,1,3
2591663,1176156965468364802,-1,1,1
613253,1171462791548456962,1,1,1
513010,1171330929094221824,-3,1,1
2482194,1175861275315855364,0,3,1
432993,1171170821395628032,-2,1,1
1952764,1174304846951964674,0,1,1
2507290,1175992198355202048,0,1,1
1927360,1174267197935501312,-1,1,1
2465394,1175808714068172800,1,3,1
2454527,1175769131553087489,-1,3,1
2555405,1176079778702659585,0,1,1
162716,1170886536897994753,-2,1,1
2612896,1176197917209747459,-1,1,1
2594537,1176163777991065601,-2,1,1
2653972,1176295454193016832,0,4,1
795150,1171851999211610115,-1,1,1
1585654,1173521628266995712,0,2,1
1979233,1174366127209746435,-1,1,1
3394516,1177911197775077381,-3,1,1
1052534,1172236757779275777,0,1,1
704713,1171701531558600704,-1,1,1
3923452,1179117468901613568,1,1,3
460586,1171202284782530560,-1,1,1
1967494,1174339405286391808,-1,1,1
3930796,1179131388240519169,-1,1,3
4687608,1180790067620728832,0,1,1
3869795,1178994285812883456,-1,1,3
1025904,1172200332656545792,0,1,1
2149786,1174796383699832833,0,3,1
3870832,1178996285078151168,0,1,3
1174654,1172485582850646016,0,1,1
4723120,1180857114274799617,-3,1,1
575119,1171403660699602945,1,1,1
4654035,1180743484178862080,-1,1,1
3918493,1179106936014491648,1,1,3
3468150,1178054447286632455,-1,1,1
3332213,1177726054045233152,0,1,2
3579064,1178328474592960520,-1,1,3
1501957,1173283997771862019,1,2,1
1135631,1172429350618071040,0,1,1
4235131,1179747053511032832,0,1,4
1916631,1174253620533051392,0,1,1
1966703,1174334381122568193,0,1,1
4058543,1179441020683145216,0,1,1
3227812,1177488527149289472,1,1,2
3401605,1177924500085706754,-2,1,1
2162531,1174822018249834497,0,3,1
4213831,1179716554830663680,-1,1,4
1803293,1173981772884926465,0,2,1
931446,1172074433948868608,-2,1,1
2908712,1176787786398978048,0,4,2
3524331,1178223434138030082,-2,1,3
1223313,1172584542588284928,1,1,1
1368426,1172928509200785409,0,1,1
4786865,1180984554028294144,0,1,1
2065633,1174618986123804673,1,3,1
3311455,1177680188961906689,1,1,2
669739,1171638551789936640,1,1,1
1202251,1172545647595184130,0,1,1
1810578,1173998160462696450,0,2,1
454632,1171193532822040576,0,1,1
2513049,1176016044542103552,0,1,1
3892904,1179048841028538369,-1,1,3
660846,1171563569168576512,0,1,1
1197670,1172536996545384448,0,1,1
3148223,1177267948584673280,1,4,2
2971320,1176915295669313537,-3,4,2
2561487,1176089848056336386,-1,1,1
2648722,1176268377440051202,0,1,1
2495395,1175899257133514753,-1,3,1
1193126,1172527448883376128,-3,1,1
1923303,1174261965902028800,2,1,1
278394,1171028451194572803,-1,1,1
1132466,1172423164728463360,0,1,1
3154711,1177281792329617408,0,4,2
1326204,1172833328317251584,-2,1,1
1834614,1174045296516636673,0,2,1
297020,1171043110425714691,-1,1,1
758111,1171785325687033856,-1,1,1
1024897,1172198675298361346,-1,1,1
2953117,1176872759814774785,0,4,2
2671304,1176389832802627584,1,4,1
1643779,1173624837597728768,1,2,1
500417,1171317195906985984,1,1,1
4129178,1179532171561852928,-1,1,1
2483235,1175864248582455301,-1,3,1
274169,1171025445724262400,1,1,1
4028036,1179392064569692163,-1,1,1
3869855,1178994420290658305,-1,1,3
834049,1171893788840812544,2,1,1
2157261,1174810067893444610,1,3,1
2171700,1174895906576953355,0,3,1
2453600,1175766217669279744,0,3,1
2185694,1174941397989744647,-1,3,1
2261748,1175118834623221762,0,3,1
3418054,1177961761049382915,-3,1,1
2608702,1176191584997695490,-2,1,1
4014505,1179369558299295744,0,1,1
883521,1172027011587555328,2,1,1
1967574,1174339589143769088,0,1,1
1559603,1173476188586696704,-2,2,1
596172,1171436031255515136,1,1,1
1151714,1172452220295700480,0,1,1
3338324,1177767167720382464,0,1,1
4786594,1180983604614254592,0,1,1
2634929,1176233278786981889,-2,1,1
4087891,1179477741495828481,-4,1,1
286002,1171034244006785024,-2,1,1
564989,1171391687404523524,-1,1,1
4675515,1180773209085485057,0,1,1
2619346,1176207865406775297,1,1,1
628739,1171499331267907584,0,1,1
2000511,1174409123154321409,0,1,1
1456469,1173186886686265345,1,2,1
1638824,1173614265313517570,-1,2,1
2486059,1175872352078483456,-3,3,1
2021840,1174452061234257921,-1,1,1
2057130,1174603359736741889,1,3,1
1682359,1173685317901193223,0,2,1
813308,1171873564191911936,1,1,1
3767394,1178749520387203072,-1,1,3
2312362,1175328738998935552,-2,3,1
691125,1171685617564098561,0,1,1
2034286,1174550890453360641,1,3,1
1768012,1173901453200646144,-1,2,1
1874871,1174196517428715520,0,1,1
2800667,1176562578136424450,0,4,1
2660375,1176361483669835776,-1,4,1
4067761,1179452031687430144,0,1,1
2772968,1176523387629395975,-1,4,1
1299283,1172789780805013504,0,1,1
2463163,1175802417063108615,0,3,1
2920011,1176802976427651073,0,4,2
2244198,1175065950338605057,0,3,1
4223141,1179728938337259520,-1,1,4
4070812,1179455776135553029,0,1,1
2916432,1176797610931367939,-1,4,2
2592059,1176157738000363521,-1,1,1
1773713,1173912215889612800,2,2,1
2272167,1175148544711417857,-1,3,1
1617891,1173576600765513728,2,2,1
959338,1172102809401155585,0,1,1
279709,1171029447627161600,-2,1,1
2782975,1176538474444443648,1,4,1
564533,1171391180954902528,1,1,1
3346804,1177832821236404224,-4,1,1
4714460,1180836457532911621,0,1,1
882525,1172025506339971072,-2,1,1
958733,1172102189248122880,0,1,1
2559339,1176086490692161537,-1,1,1
2315412,1175333937486475266,1,3,1
640406,1171522936089366528,0,1,1
3366031,1177866170420125697,-2,1,1
925139,1172068595347509248,0,1,1
938765,1172081881137012737,1,1,1
1991609,1174391661432057858,0,1,1
2978615,1176930382249418752,-1,4,2
1564219,1173486871357399041,0,2,1
2636613,1176236287675777024,-2,1,1
3447753,1178021111671316481,-3,1,1
2440599,1175731191443578880,-1,3,1
4141492,1179603407067320325,0,1,4
2394542,1175602044792475648,-1,3,1
1018064,1172189412849061889,-2,1,1
2531759,1176044560205713409,0,1,1
2789474,1176547433804947458,-1,4,1
3987415,1179324613349855234,1,1,1
1925103,1174264260823781376,0,1,1
1831275,1174040327424024576,1,2,1
1877993,1174204394663022592,-1,1,1
263635,1171017363862544384,1,1,1
577237,1171406128577699841,-2,1,1
1953191,1174305511686234113,-1,1,1
3873456,1179002186958823424,-1,1,3
4773409,1180955137713594368,0,1,1
2791622,1176550240591208450,-2,4,1
3889208,1179038397576269826,-1,1,3
4308689,1179854449017311232,0,1,4
1713063,1173732631265054721,1,2,1
2325932,1175356774750310400,-1,3,1
1429915,1173142609247768576,1,2,1
2537284,1176051769518022656,-1,1,1
1428862,1173140911968182274,1,2,1
1402612,1173005607936413696,-2,1,1
1932420,1174273783621967872,-2,1,1
1856282,1174082075911229445,0,2,1
1096918,1172318008632496129,-1,1,1
1813050,1174002404834140161,-1,2,1
2457185,1175782983430791168,0,3,1
670745,1171646529423257601,1,1,1
1933101,1174274661074554882,-1,1,1
1479922,1173233752513945602,0,2,1
265412,1171018725161676802,-2,1,1
275049,1171026046499655680,1,1,1
296541,1171042743461826565,-2,1,1
3931542,1179132832620396544,-1,1,3
3653921,1178555081874165760,-2,1,3
1973340,1174352584775274497,0,1,1
4748726,1180911897492819968,-2,1,1
2781066,1176535642119053314,1,4,1
727997,1171732452466778114,0,1,1
2627606,1176220772131573760,-2,1,1
1779674,1173923864767848448,-2,2,1
950392,1172093787017007105,1,1,1
927162,1172070515047092225,0,1,1
4209264,1179711061672497152,-1,1,4
750321,1171769272927801344,-2,1,1
2654702,1176302090840367105,-2,4,1
2415958,1175690284472160258,-1,3,1
3357079,1177853145977884672,0,1,1
2688460,1176416941139013632,1,4,1
3552345,1178261192109899776,-3,1,3
4222682,1179728237800374273,-1,1,4
1971383,1174348151970512896,-2,1,1
2397994,1175646865683046400,-2,3,1
1153845,1172456142359973888,0,1,1
1886163,1174216808531988481,-1,1,1
276418,1171026986459947008,1,1,1
753439,1171775246736723968,-2,1,1
2532941,1176046148177551360,2,1,1
2102760,1174698283601711108,1,3,1
622986,1171481188059340802,1,1,1
3471583,1178059560856227840,-3,1,1
2417714,1175692711686545408,0,3,1
1794868,1173960865479122944,0,2,1
2316336,1175335815980994560,-1,3,1
3655454,1178558072756867072,-1,1,3
2462964,1175801895451054081,-3,3,1
3574464,1178317952917131264,-1,1,3
1977039,1174361656027164672,0,1,1
1920536,1174258552862584834,0,1,1
580593,1171410373888507909,1,1,1
296173,1171042442512130048,0,1,1
439092,1171176207972388864,-1,1,1
3939574,1179147110337466369,0,1,3
3269142,1177586290696609797,-1,1,2
3834251,1178936165044494339,1,1,3
4061972,1179444995687927809,-1,1,1
728725,1171733456805609473,0,1,1
242338,1171000817186459648,0,1,1
647940,1171536389143326721,0,1,1
4622675,1180597625449373696,2,1,4
1907209,1174242678877433861,-1,1,1
4778162,1180963498869891072,-3,1,1
2691026,1176420771889131520,0,4,1
2332955,1175374981850685440,-2,3,1
2465830,1175809956358053889,-1,3,1
3908658,1179087465233158145,-2,1,3
211333,1170974699922345986,0,1,1
666839,1171603927013498881,1,1,1
1193823,1172528988176158721,0,1,1
1665325,1173657561272397827,1,2,1
1399876,1172999074603315200,0,1,1
1910229,1174246084702613509,-1,1,1
1144717,1172441184158937088,0,1,1
2360567,1175477282208722946,-3,3,1
2197282,1174958626529632257,0,3,1
270156,1171022540682211330,-2,1,1
3835914,1178938353250701313,1,1,3
2375226,1175513961233616897,-1,3,1
3340494,1177797526784806912,0,1,1
2736913,1176475478930182144,-2,4,1
1435797,1173152149641072640,1,2,1
4146781,1179630337414049792,0,1,4
3026917,1176999176401559552,0,4,2
1806728,1173989780830507008,0,2,1
3428937,1177985714379804672,1,1,1
2494676,1175897257033576448,0,3,1
2447888,1175750443789631488,-1,3,1
408480,1171147759669448704,-3,1,1
777575,1171823979591544832,0,1,1
1978269,1174364080557219843,0,1,1
1885194,1174215556477665281,-1,1,1
3347016,1177833339937591296,0,1,1
4075910,1179462941151809536,-4,1,1
219878,1170982174981382149,-1,1,1
2333493,1175376496099307520,0,3,1
3792239,1178787286399541248,0,1,3
359461,1171099236152352769,0,1,1
1145296,1172441901917564930,0,1,1
2380783,1175527007318241280,-2,3,1
4095368,1179487500169043968,-4,1,1
1294331,1172783979482755073,0,1,1
1943862,1174290366570409985,0,1,1
627635,1171496215474630658,0,1,1
2272256,1175148757769498626,0,3,1
907393,1172052453459673093,-1,1,1
2058804,1174606305316790272,1,3,1
633694,1171510129449005057,1,1,1
2926400,1176816605931671552,-1,4,2
2635106,1176233583494815744,0,1,1
3430077,1177988152037969920,0,1,1
2208096,1174975561036267521,0,3,1
2748657,1176488025888571392,-1,4,1
1453661,1173181671039832064,-1,2,1
3587800,1178348556111028225,0,1,3
2388332,1175548236033142785,0,3,1
868747,1171952479073906688,2,1,1
1180031,1172494208243888131,0,1,1
2973740,1176920408248987649,-1,4,2
614936,1171465471041789953,1,1,1
629643,1171501622192566277,1,1,1
962486,1172107779844255746,0,1,1
1015381,1172185807572086784,0,1,1
1046485,1172229298595487744,-2,1,1
3282915,1177622797364928512,1,1,2
3399448,1177919935210766336,0,1,1
2364055,1175486798430167041,0,3,1
2194739,1174955035328794624,0,3,1
3936618,1179141185807540224,-1,1,3
1420202,1173122548348964865,-3,2,1
2362655,1175483088106917889,-1,3,1
1106717,1172384938600984577,0,1,1
4717589,1180843159544352773,0,1,1
3556869,1178270567998377986,-2,1,3
3851137,1178958294230192128,-1,1,3
2884626,1176758879306375170,0,4,2
3595736,1178366636669247488,-1,1,3
1843309,1174059413725995011,1,2,1
1177970,1172490798551785473,0,1,1
3163306,1177298440386166784,-1,4,2
1995031,1174398665953333253,-2,1,1
2006379,1174420689648009216,-1,1,1
1616423,1173574139690569728,-2,2,1
468546,1171216148966387718,0,1,1
2638317,1176239470884077569,0,1,1
1628797,1173596928799662081,0,2,1
2528084,1176040080995053569,0,1,1
2456823,1175781902453739522,0,3,1
4440584,1180139615568748545,-1,1,4
2213312,1174989032192978944,0,3,1
609795,1171457402928943104,1,1,1
3919841,1179109637439856647,0,1,3
3253636,1177544942564118529,0,1,2
1330342,1172840698871070720,0,1,1
